budget,imdb_id,original_language,runtime,revenue,genres1,genres2,genres3,prod1,prod2,prod3,weekday,month,year,day,cast1,cast2,cast3,cast4,cast5,director,producer,budget_log
150000000,tt0317919,3,126.0,47743273,2,1,17,1602,523,2066,2,5,2006,3,500,1233,10182,8289,11705,15344,9183,18.826145858727198
61000000,tt0822854,3,124.0,14523571,1,7,14,1602,594,904,3,3,2007,22,13240,454,2047,51072,13550,20907,10952,17.926384438531027
30000000,tt0844993,3,86.0,4108630,4,3,8,921,0,0,4,4,2011,29,17265,19278,3234,9657,515,108952,-1,17.216707972959764
15000000,tt0085271,3,106.0,1196965,16,17,0,1369,0,0,4,9,1983,30,4690,2769,7071,19153,69345,12112,-1,16.52356082573315
60000000,tt0099371,3,107.0,15490445,2,0,0,1602,619,0,2,6,1990,27,500,3087,2227,1811,2130,893,771,17.909855136853043
15000000,tt0093737,3,81.0,4455516,15,4,5,2264,94,97,4,9,1987,18,21625,3223,2778,1004,1037,56381,1535810,16.52356082573315
110000000,tt0356910,3,120.0,50342878,1,4,7,2385,2074,1785,1,6,2005,7,11701,287,4937,11702,11703,11694,11698,18.5159909328476
30000000,tt0393162,3,136.0,24182961,7,0,0,1602,1287,2222,4,1,2005,14,2231,10689,52037,53184,38673,52038,1746321,17.216707972959764
55000000,tt0454921,3,117.0,26541709,7,0,0,481,699,1789,3,12,2006,14,2888,120724,9030,1990,14852,20646,2888,17.822843761378564
11000000,tt0770772,3,90.0,5674802,4,15,0,813,0,0,4,3,2007,16,2632,11703,9576,884,52995,2632,11652,16.213405921671733
8700000,tt0090693,3,109.0,2235720,1,5,7,575,1376,0,4,4,1986,11,32747,34485,17114,532598,12974,12988,43982,15.978833698567334
30000000,tt0800039,3,111.0,17725330,4,15,7,2299,123,0,3,4,2008,17,41088,40462,18973,59919,19278,52934,41076,17.216707972959764
35000000,tt0959337,3,119.0,189911,7,15,0,634,1905,192,4,12,2008,19,6193,204,335,17696,35029,39,2997,17.370858648025116
10000000,tt4572792,3,105.0,1424540,17,7,5,1956,624,0,4,6,2017,16,3489,1274508,1277188,7404,72095,930707,1547427,16.118095750958314
0,tt2034031,3,100.0,74139,4,15,0,117,36,1364,3,9,2014,25,116,56734,6807,481337,475512,90492,322,0.0
250000000,tt1877832,3,131.0,90823660,1,2,9,2264,621,1332,3,5,2014,15,6968,5530,17288,72129,4587,9032,584598,19.33697147982652
13000000,tt0133046,3,96.0,3326870,4,17,0,1158,601,1062,2,8,1999,11,15735,3897,4175,21625,2535,26458,409,16.380459992348886
15000000,tt0198021,3,120.0,8292939,4,7,15,2264,2417,0,3,4,2000,27,524,15852,8893,3234,35,34481,-1,16.52356082573315
0,tt1567233,3,90.0,17645,6,0,0,1413,0,0,4,5,2011,6,214413,1262638,1262639,577674,1262640,214413,-1,0.0
0,tt3667798,3,114.0,62717,15,4,0,687,0,0,4,6,2014,27,99689,572043,1291460,52898,1326036,99689,-1,0.0
40000000,tt0314331,3,135.0,6886080,4,15,7,2299,538,2069,6,9,2003,7,116,7059,7056,350,3291,7018,7019,17.50439003707821
0,tt0113199,3,90.0,1591229,7,8,9,0,0,0,4,5,1995,12,86812,37825,-1,-1,-1,1566166,-1,0.0
50000000,tt1605630,3,113.0,21514080,4,0,0,2299,0,0,2,4,2012,4,21593,21595,57599,21594,21403,68844,-1,17.72753358339242
7500000,tt0097239,3,99.0,73745,4,7,0,2183,1308,2371,2,12,1989,13,192,5698,707,5699,5700,5696,5707,15.830413711839864
8500000,tt0102526,3,97.0,7039622,17,5,7,2371,1092,1093,4,3,1991,8,10814,21411,32486,2632,16214,16214,67896,15.955576839107596
50000000,tt0120757,3,92.0,6064716,1,14,17,1369,0,0,4,3,1999,26,6194,1771,4987,1117,16851,324,-1,17.72753358339242
45000000,tt0484740,3,139.0,1924860,7,15,0,1476,905,0,3,10,2007,4,3810,50994,4589,5887,1210,10723,50984,17.622173069956816
0,tt0094669,3,102.0,603650,17,5,14,834,0,0,4,4,1988,15,14501,7570,4,11857,6721,19244,19244,0.0
15000000,tt1010048,3,120.0,360018,7,15,0,813,401,2371,0,5,2008,12,76788,76792,72118,72119,76789,2034,57583,16.52356082573315
35000000,tt1028576,3,123.0,12694770,7,0,0,2366,733,1345,4,8,2010,20,2882,6949,349,21043,17874,2460,70700,17.370858648025116
19100000,tt1270262,3,109.0,96414,7,1,17,503,505,2032,4,2,2011,11,55470,4390,73710,112429,117314,7256,1058157,16.765198945372877
17000000,tt2083355,3,123.0,30107555,4,0,0,2294,0,0,4,11,2013,15,18288,6195,9779,5411,17637,72024,72024,16.648723960844016
0,tt0250202,3,95.0,41606,4,15,0,1243,0,0,2,3,2001,7,87034,87035,45863,64154,6163,87033,87031,0.0
145000000,tt2267968,3,95.0,41282042,1,2,3,2264,632,426,5,1,2016,23,70851,17419,4483,11701,18999,1262481,946051,18.7922443072814
0,tt0105435,3,126.0,10031145,4,5,7,2299,0,0,2,9,1992,9,4135,16897,707,11064,741,23968,35664,0.0
0,tt0093137,3,112.0,3360705,18,1,7,1602,1743,0,6,8,1987,23,58819,66101,1896,21733,32597,17784,70189,0.0
40000000,tt0397065,3,113.0,12077236,12,0,0,2332,543,2371,5,4,2005,30,25837,38406,12792,49623,62747,59521,37162,17.50439003707821
29000000,tt1533749,0,131.0,19132,1,7,0,680,428,0,3,1,2011,20,25246,70106,64439,18897,78871,70109,-1,17.182806422433504
200000000,tt1133985,3,114.0,53174303,2,1,17,564,2371,533,3,6,2011,16,10859,59175,133,504,2983,10702,211962,19.11382792951231
65000000,tt0443272,3,149.0,944308,11,7,0,631,92,2264,4,11,2012,9,11856,35,11064,24045,13548,488,488,17.989897843244528
58800000,tt2179136,3,133.0,633456,18,1,0,2332,1312,2371,3,12,2014,11,51329,23459,59219,1530518,163139,190,190,17.889652429875657
0,tt0085154,3,91.0,1625486,15,7,0,2264,1268,0,4,10,1983,21,500,8977,1063,6354,78463,1044,71498,0.0
52500000,tt0203009,3,127.0,167540,7,13,15,225,2264,0,4,3,2001,9,2227,3061,5723,388,12206,6201,12202,17.77632374660947
6000000,tt0120148,3,99.0,834817,4,7,9,1602,1402,1055,3,4,1998,23,12052,10727,28743,10478,137925,7791,15906,15.607270193858982
38000000,tt2304933,3,112.0,10326356,2,16,0,480,837,1338,3,1,2016,14,56734,1108907,1167375,1094091,1379122,111588,4768,17.453096744006448
32000000,tt0452624,3,108.0,76817,18,5,7,2371,1918,2082,4,12,2006,8,1461,112,2219,2220,2221,1884,-1,17.281246492014
18000000,tt0337579,3,106.0,24241612,4,7,0,1369,0,0,1,1,2004,20,9778,5726,11868,74688,8177,70777,-1,16.705882371415992
0,tt0116353,3,102.0,141617,1,7,17,1857,1779,420,4,8,1996,23,11701,41558,91415,119311,119312,119310,-1,0.0
25000000,tt1327773,3,132.0,24637312,7,0,0,1199,1209,796,4,8,2013,16,2178,53258,548375,1199000,66586,20019,1095402,17.034386422832473
9000000,tt0101410,3,116.0,268561,4,7,0,2264,2431,454,3,8,1991,1,1241,1230,351,4250,4252,1223,1224,16.012735246411598
0,tt0117924,3,93.0,77725,7,15,0,1764,2251,0,4,10,1996,18,8212,1160,6194,33260,13922,59649,71762,0.0
0,tt0113500,3,88.0,4831622,4,7,0,2242,0,0,2,4,1995,12,64998,13445,2283,1535,3093,58316,94757,0.0
10000000,tt0102655,3,87.0,3934572,1,7,0,1602,0,0,4,3,1991,15,112318,84879,10134,20904,6240,64681,-1,16.118095750958314
21000000,tt1045658,3,122.0,443003,7,4,15,2182,0,0,5,9,2012,8,51329,72129,380,67837,66,17883,54896,16.860033043306743
60000000,tt0765476,3,90.0,5251918,4,16,2,2264,638,1785,1,7,2008,8,776,9281,17773,1894,27105,53177,66821,17.909855136853043
20000000,tt0490204,3,124.0,7460690,7,0,0,480,931,2079,4,3,2007,23,19292,1896,9575,882,9825,24173,24177,16.811242881518265
16500000,tt2978102,3,93.0,13040,17,7,5,2358,1576,1635,4,4,2016,29,130640,4937,783,2053,31384,12708,-1,16.61887099947687
35000000,tt1179056,3,95.0,32902299,12,14,17,1476,1667,0,4,4,2010,30,108916,17183,59219,55775,34502,20031,54844,17.370858648025116
7000000,tt0084649,3,82.0,386530,9,3,7,2290,173,1436,3,6,1982,17,937,70286,13392,6844,5827,40345,40345,15.76142084987672
6500000,tt0165710,3,95.0,2005512,4,13,0,1476,217,504,4,8,1999,13,4133,35768,820,53492,7401,50583,57756,15.687312888712007
4000000,tt0096219,3,110.0,80547,7,0,0,444,2132,0,2,12,1988,21,10866,13420,25834,11885,7447,1152,32035,15.201805169084134
30000000,tt0370032,3,87.0,9064880,16,1,17,1909,2285,0,4,3,2006,3,63,52414,18461,60526,60527,13927,49826,17.216707972959764
9000000,tt0441796,3,100.0,10726406,12,17,0,2029,971,685,4,3,2006,24,20132,19664,51391,22125,17859,62768,62775,16.012735246411598
16000000,tt1403981,3,113.0,8089139,7,15,0,2074,0,0,4,3,2010,12,11288,28660,517,5313,2955,16834,224386,16.588099342704055
14000000,tt0090966,3,103.0,5726495,4,0,0,2229,1969,0,4,1,1986,31,1733,73931,3037,7430,22865,47773,47773,16.454567959008102
40000000,tt1126618,3,102.0,9203266,4,7,15,205,873,0,1,1,2010,12,53714,3,17178,4785,3092,7017,28977,17.50439003707821
0,tt0113986,3,103.0,12522240,4,0,0,2264,4,0,2,7,1995,12,3291,1231,74036,3234,4785,10965,69527,0.0
35000000,tt0834001,3,92.0,20828511,9,1,2,1185,1909,1979,3,1,2009,22,2440,3968,25702,3969,978,3964,3953,17.370858648025116
70000000,tt2177771,3,118.0,22003433,18,7,11,480,2066,807,4,1,2014,24,1892,112,1461,1532,1230,1461,31511,18.064005814299346
0,tt2714380,3,88.0,159143,17,12,0,62,2081,443,0,8,2014,25,57674,76227,65772,1349554,212429,57048,59960,0.0
16800000,tt0422295,3,122.0,28815,7,14,15,1822,665,1071,2,8,2006,30,2227,3223,15232,1166,13724,67795,66594,16.636889503897294
0,tt0119095,3,99.0,3515323,9,7,14,1004,0,0,2,1,1997,1,2461,1037,11390,2440,72100,77104,28,0.0
0,tt1124039,3,105.0,500154,1,5,14,543,2465,1406,4,2,2009,27,81295,12833,10182,8349,80371,57125,1121973,0.0
0,tt0099703,3,110.0,71034,5,7,0,1402,444,0,4,9,1990,14,5657,3036,516,109762,537,3224,-1,0.0
43000000,tt0104928,3,119.0,4514027,7,4,0,480,1476,392,2,9,1992,23,7904,19839,63681,96554,725,7904,7904,17.57671069691365
0,tt1046947,3,92.0,97260,7,4,15,1707,1566,0,3,12,2008,25,4483,7056,20300,1907,54817,81256,81259,0.0
27000000,tt0139414,3,82.0,10974145,12,4,1,807,1656,1833,3,7,1999,15,8984,2233,17485,2039,71727,58712,59650,17.11134746100564
30000000,tt0117381,3,129.0,9871222,5,7,14,1602,0,0,2,4,1996,3,1205,819,350,4251,3910,17812,-1,17.216707972959764
2000000,tt1399683,3,100.0,84797,7,0,0,117,2422,0,4,6,2010,11,72129,16861,54711,46814,39520,121873,-1,14.508658238524095
0,tt0422783,3,94.0,52744,4,7,0,1736,147,0,4,1,2007,5,17402,27755,3968,75355,94121,94120,-1,0.0
18500000,tt0120669,3,118.0,3338590,2,7,4,2299,2074,1808,4,5,1998,22,85,1121,2219,6886,6913,280,19722,16.733281344102608
24000000,tt0112579,3,135.0,10519257,7,15,0,92,1312,2371,6,5,1995,28,5064,190,6907,10379,10380,190,347,16.993564429978885
38000000,tt1411250,3,119.0,19030375,16,1,17,1538,1748,1814,0,9,2013,2,12835,1372,51798,31384,71913,28239,90635,17.453096744006448
0,tt1571249,3,90.0,380691,7,0,0,641,2316,0,5,1,2014,18,41091,19278,36422,15232,467645,303056,1039845,0.0
14000000,tt0817177,3,89.0,224233,15,7,0,1787,0,0,4,8,2010,6,62564,236851,28412,11085,4251,3026,27541,16.454567959008102
0,tt0098453,3,94.0,3875,15,9,4,2290,2236,0,4,4,1989,28,15905,93321,93151,22489,41250,145053,993337,0.0
11000000,tt0105078,3,82.0,1114255,4,0,0,2299,0,0,4,9,1992,4,4756,4004,65038,4764,47902,38507,-1,16.213405921671733
29000000,tt0145531,3,103.0,18309666,12,0,0,720,1369,0,4,9,1999,10,4687,5168,378,9781,9284,11809,49284,17.182806422433504
27000000,tt0112857,3,102.0,5422385,7,14,17,2242,1437,0,4,9,1995,15,5292,3197,3130,1896,7868,21712,27098,17.11134746100564
0,tt0120190,3,105.0,2487702,4,15,0,0,0,0,2,5,1997,14,141823,45245,56902,54423,141825,141825,-1,0.0
4000000,tt1613062,3,105.0,76543,7,0,0,1435,703,0,4,3,2011,18,18999,17441,15887,2617,6859,238445,1105719,15.201805169084134
58000000,tt0379865,3,114.0,12682595,4,15,7,2299,388,1559,0,3,2008,24,1461,9137,17697,1470,17401,1461,31511,17.87595358575207
30000000,tt0146882,3,113.0,6429107,4,7,15,327,2229,0,4,3,2000,17,3036,1562,3230,70851,3232,3224,3264,17.216707972959764
3000000,tt1640459,3,86.0,12046,1,4,17,1809,2447,2120,4,5,2011,6,585,20814,60966,117458,232684,141673,1244274,14.914123179965662
0,tt0385004,21,119.0,397472,2,7,1,234,0,0,2,5,2004,19,43661,25246,1339,57912,1517431,607,1351,0.0
40000000,tt0109456,3,121.0,6610488,7,14,15,971,447,0,4,8,1994,19,62,21817,2049,21818,2154,21806,21809,17.50439003707821
12800000,tt0168629,3,140.0,91612,7,5,13,775,2460,540,2,5,2000,17,47,50,52,53,6748,42,50630,16.36495580701484
100000000,tt1853728,3,165.0,30122888,7,19,0,480,2182,0,1,12,2012,25,134,27319,6193,11703,2231,138,1003189,18.420680753952364
0,tt2380247,3,119.0,30570,6,0,0,789,2356,0,3,5,2012,24,1691112,1691113,1691114,1691115,1691116,204484,-1,0.0
88000000,tt0355295,3,118.0,15092079,2,9,1,2182,2074,166,4,8,2005,26,1810,1892,1711,20243,53,280,37297,18.292847383806116
20000000,tt0364725,3,92.0,30070196,4,0,0,2264,1778,1357,4,6,2004,18,4937,15286,7399,9626,15033,57633,22302,16.811242881518265
35000000,tt0309530,3,101.0,45029,1,4,15,1785,807,694,3,5,2003,8,9137,3061,34490,11076,32905,59026,8216,17.370858648025116
90000000,tt1568346,3,158.0,12768604,17,5,14,480,1905,755,2,12,2011,14,8784,108916,290,5725,1640,7467,1240514,18.31532023940565
52000000,tt0264464,3,141.0,30053627,7,5,0,1140,2026,1610,2,12,2002,25,6193,31,4690,8349,136761,488,2212,17.76675429577647
175000000,tt1335975,3,119.0,9910310,7,1,2,1381,2064,2294,4,12,2013,6,6384,9195,58593,13275,136191,239571,2445,18.980296537602072
17000000,tt0205000,3,88.0,12224016,4,0,0,931,1735,2229,4,12,1999,10,60949,4520,62842,33432,18041,64151,19292,16.648723960844016
145000000,tt0859163,3,112.0,40457770,2,1,9,2299,425,1789,1,7,2008,1,18269,1336,10727,49,55900,18878,7779,18.7922443072814
5200000,tt0315642,7,102.0,586028,17,1,0,855,1757,2334,3,1,2016,7,35780,78916,88797,52971,85045,557210,1676431,15.46416937585933
10000000,tt1714209,3,127.0,18854,7,15,18,763,0,0,4,12,2011,23,588671,44736,54620,938095,938096,11701,114479,16.118095750958314
70000000,tt0120696,3,97.0,8009024,17,0,0,1602,2221,1444,4,1,1998,16,192,2224,1811,6613,68812,30149,62045,18.064005814299346
40000000,tt0104694,3,128.0,13739456,4,0,0,481,1612,0,2,7,1992,1,31,16935,3125,15309,16165,14911,3658,17.50439003707821
6500000,tt0436331,3,88.0,589332,4,7,15,2000,0,0,3,9,2006,7,2229,11355,52933,4491,3234,56539,321,15.687312888712007
3500000,tt0095925,3,86.0,686567,9,12,0,563,1238,0,3,6,1988,9,2714,53088,158094,147957,1020221,60261,1020126,15.068273812173887
30000000,tt0120008,3,87.0,8046553,1,7,5,481,0,0,4,2,1998,6,1619,23931,12132,10885,920,20907,1298,17.216707972959764
6500000,tt0097216,3,120.0,3563535,7,0,0,2299,26,0,4,6,1989,30,1004,15531,15532,6396,4808,5281,5281,15.687312888712007
75000000,tt0129280,3,90.0,8224215,4,0,0,1602,418,0,4,4,1999,2,67773,18892,8930,56867,22126,54967,-1,18.132998684833918
40000000,tt0104850,3,99.0,4601954,4,9,16,1785,72,360,4,2,1992,28,54812,589,4783,21731,537,11770,11815,17.50439003707821
15000000,tt0118715,3,117.0,5533844,4,5,0,886,1682,2431,4,3,1998,6,1229,1230,1231,884,1233,1223,1223,16.52356082573315
100000000,tt0457400,3,102.0,18837350,2,4,16,2299,1423,1789,4,6,2009,5,23659,58016,62862,62863,141525,11887,1125158,18.420680753952364
17000000,tt0084268,3,105.0,528559,4,0,0,1260,1506,0,4,10,1982,8,10127,13567,4521,30621,105087,4964,72559,16.648723960844016
18000000,tt2167202,3,90.0,4503892,1,5,0,543,1961,63,3,8,2013,29,569,77948,10127,652,27422,61921,61930,16.705882371415992
0,tt2545118,3,83.0,75962,6,0,0,1321,0,0,4,6,2013,7,1320013,1194603,1890826,1320011,1890827,1045176,-1,0.0
25000000,tt1355631,3,127.0,5303775,5,7,17,878,0,0,2,7,2016,13,17419,9824,5723,1670,4589,144221,1122466,17.034386422832473
7500000,tt0095159,3,108.0,115418,4,5,0,1369,1714,0,4,7,1988,15,8930,8944,8945,383,8946,8929,5381,15.830413711839864
0,tt0107529,3,99.0,3601015,4,7,0,2299,728,1796,4,1,1993,29,1230,14702,75789,65309,8987,4600,16154,0.0
20000000,tt1924429,3,101.0,131145,17,5,7,466,1623,568,2,3,2013,27,5530,1925,5916,219737,165424,2034,57583,16.811242881518265
100000000,tt1261945,3,146.0,31001870,4,7,15,1476,2332,972,2,5,2010,26,520,38025,38024,2109,38026,38023,47915,18.420680753952364
2600000,tt0160338,3,104.0,54145,7,15,0,1402,211,1391,5,9,1999,4,98,9029,5376,11150,15900,36805,15756,14.77102238760702
0,tt0088006,3,94.0,441466,2,5,8,438,0,0,4,9,1984,28,2176,17495,6197,139237,1320732,51627,-1,0.0
45000000,tt0376136,3,120.0,5135369,7,4,0,764,1039,837,3,10,2011,13,85,55085,6383,18313,1771,8966,959883,17.622173069956816
145000000,tt1446192,3,97.0,23773465,9,3,8,632,0,0,2,11,2012,21,62064,7447,9642,52848,6968,151007,1056758,18.7922443072814
24000000,tt0097770,3,115.0,6025520,1,2,5,2242,882,385,4,8,1989,4,16483,55636,22384,1105,3197,38689,7681,16.993564429978885
50000000,tt0251127,3,116.0,23774850,4,15,0,1602,0,0,4,2,2003,7,11661,10297,17696,24291,6163,18281,60554,17.72753358339242
1000000,tt0117666,3,135.0,28139,7,0,0,1402,0,0,4,8,1996,30,879,20309,22131,27772,155,879,72537,13.815511557963774
18500000,tt1002563,3,120.0,3294876,7,0,0,794,0,0,3,3,2016,10,1465324,124760,190908,48,80860,110618,-1,16.733281344102608
9000000,tt0117603,3,118.0,8812105,7,1,5,1476,0,0,2,11,1996,6,9575,15758,2535,55314,56871,37932,57680,16.012735246411598
50000000,tt1211956,3,115.0,9885732,1,17,0,2074,168,679,2,10,2013,9,16483,1100,8767,980,62644,29605,1001705,17.72753358339242
20000000,tt1712261,3,115.0,6109085,1,17,0,2435,117,1294,4,2,2016,19,1893,5294,57755,204,53650,53333,1128690,16.811242881518265
32000000,tt1053424,3,111.0,6126170,1,16,17,2299,2064,578,3,3,2010,18,9642,2178,8602,23626,23229,114404,114408,17.281246492014
21000000,tt1321509,3,92.0,16217540,4,0,0,1594,1909,0,3,4,2010,15,8691,11006,78029,22970,2047,58689,35180,16.860033043306743
38000000,tt1403865,3,110.0,24830443,7,2,19,1602,1905,1385,2,12,2010,22,1229,1892,16851,12834,130640,1224,2997,17.453096744006448
55000000,tt0109635,3,123.0,10068126,7,17,5,2371,209,0,4,12,1994,9,3392,3416,55636,19152,56485,8246,8246,17.822843761378564
35000000,tt0119488,3,138.0,5211198,5,7,14,1785,2425,2371,4,9,1997,19,1979,529,518,2505,326,323,18349,17.370858648025116
0,tt0104265,3,117.0,6411441,7,17,15,2371,0,0,4,2,1992,7,1205,326,139,21315,925,18500,1205,0.0
10000000,tt0200720,3,140.0,48770,7,15,0,888,153,597,5,9,2000,23,12214,707,45453,11067,57829,93911,58033,16.118095750958314
17000000,tt0113691,3,106.0,2520972,7,0,0,1602,0,0,4,3,1995,17,4431,4587,11064,2231,9777,15912,100391,16.648723960844016
75000000,tt0141098,3,105.0,13510728,15,4,0,634,1846,0,4,3,1999,12,18277,880,16307,18324,10401,18320,18322,18.132998684833918
0,tt0089981,3,90.0,2414984,4,15,0,1551,0,0,4,6,1985,14,2878,11164,92509,62001,44301,87590,40437,0.0
6000000,tt0137338,3,101.0,3244277,4,7,15,1602,0,0,4,2,1999,26,880,1893,4169,11661,21197,3191,1746321,15.607270193858982
30000000,tt0382628,3,105.0,9939251,7,12,17,2321,2229,1691,0,6,2005,27,6161,4764,3129,15336,4935,8574,69227,17.216707972959764
20000000,tt1791528,3,148.0,328184,4,15,5,858,2371,993,3,12,2014,25,73421,16851,887,77795,368,4762,4770,16.811242881518265
80000000,tt0300556,3,116.0,8440629,1,2,16,1602,621,1444,2,11,2003,26,8167,1518,17276,9188,11207,7187,22816,18.197537205138154
12500000,tt0089421,3,100.0,5005788,1,2,4,367,867,369,2,3,1985,20,28906,4430,14503,655,59804,18669,33009,16.341239282272525
0,tt0115531,3,97.0,1183,1,4,0,934,364,0,3,9,1996,12,8395,21315,7906,10556,117474,144130,-1,0.0
0,tt5764024,7,135.0,225968,7,15,0,1297,591,0,1,1,2017,3,142626,130991,1435699,6497,53374,76446,78747,0.0
2000000,tt0423169,3,96.0,34774,7,0,0,1777,0,0,4,9,2006,8,1579,96223,96224,11160,15376,96222,234847,14.508658238524095
35000000,tt0491152,3,112.0,13945368,4,7,15,71,2412,17,3,5,2011,5,11661,417,17697,83225,122888,65734,-1,17.370858648025116
0,tt1441326,3,101.0,137651,7,17,0,528,765,295,4,10,2011,21,550843,12791,16861,34490,55493,527607,1554055,0.0
0,tt2244901,3,97.0,5436,4,15,0,358,1595,2069,4,2,2013,8,28847,9827,1772,973,39189,6733,963336,0.0
17000000,tt0465142,3,107.0,3667420,4,7,8,2299,580,0,5,3,2006,4,3291,6065,16855,5293,21594,3289,45584,16.648723960844016
45000000,tt0120630,3,84.0,17506162,3,4,8,634,50,632,2,6,2000,21,2461,8436,9191,11356,34902,53304,1120755,17.622173069956816
70000000,tt0120815,3,169.0,30576104,7,11,18,1602,634,92,4,7,1998,24,31,1892,12835,3197,12834,488,284,18.064005814299346
12000000,tt3622592,3,109.0,12650140,7,14,15,807,0,0,3,6,2015,18,232006,1289968,1029934,148992,934243,836732,6040,16.300417291085605
10500000,tt0110066,3,113.0,5831302,4,8,0,380,971,0,4,1,1995,6,57119,14104,4004,387,59945,77121,-1,16.166885910365842
14000000,tt0106770,3,120.0,10019970,7,0,0,2299,1753,0,4,5,1993,7,58319,34485,9208,65101,29908,18878,12507,16.454567959008102
9804690,tt3716530,5,130.0,50934,7,17,0,816,769,360,2,5,2016,25,17882,93532,7276,48576,118178,10491,1386894,16.098371502582587
7000000,tt0144084,3,102.0,4961015,17,7,5,1242,665,1442,3,4,2000,13,3894,5293,7499,6164,20767,16378,32035,15.76142084987672
200000,tt0217107,3,93.0,200815,7,17,15,1755,2096,0,4,2,2000,11,40276,119884,268119,582888,582889,31123,31121,12.206077645517674
45000000,tt0376108,3,103.0,5033848,4,8,0,2264,1831,1856,4,7,2005,1,78029,52116,33654,52117,9657,52112,29015,17.622173069956816
9000000,tt1619029,3,100.0,278715,7,0,0,813,2404,2410,4,12,2016,2,524,133,45400,8289,5049,225009,1116091,16.012735246411598
40000000,tt0103874,3,128.0,30521679,15,12,0,101,481,1554,4,11,1992,13,64,1920,4173,6384,20766,1776,3219,17.50439003707821
60000000,tt1623288,3,90.0,14087050,8,3,2,794,1184,0,4,8,2012,3,113505,558925,8338,84223,1893,154705,1033662,17.909855136853043
75000000,tt0217869,3,106.0,30330771,16,17,7,1234,2229,270,0,11,2000,13,62,2231,32,4012,43464,11614,11614,18.132998684833918
0,tt1872818,3,97.0,27435,15,4,7,2223,193,0,4,9,2012,14,144009,550843,28633,19,53755,144009,1399073,0.0
37000000,tt0381707,3,109.0,19676748,4,0,0,480,1805,2381,2,6,2004,23,35690,9562,5915,13936,71482,35689,57225,17.426428497635523
80000000,tt1059786,3,118.0,29150721,14,17,1,634,1124,873,3,9,2008,25,10959,11705,5916,19654,53650,40256,25600,18.197537205138154
28000000,tt1398426,3,147.0,60200180,7,13,0,1476,2299,1212,3,8,2015,13,1371398,1154054,1115984,55091,83860,37932,1500924,17.147715103853763
30000000,tt0101516,3,134.0,140358,7,5,0,2242,209,0,1,12,1991,10,6449,516,1037,2282,827,8246,6449,17.216707972959764
80000000,tt0257044,3,117.0,22079481,17,5,7,634,2183,2264,4,7,2002,12,31,78198,10431,19977,3636,39,1191105,18.197537205138154
19000000,tt0498380,3,141.0,89097,1,2,7,634,92,1312,1,12,2006,19,3899,33515,33516,33517,72202,190,4746,16.759949589762293
25000000,tt0094226,3,119.0,10023094,5,7,11,1602,0,0,1,6,1987,2,1269,738,1270,1271,380,1150,1254,17.034386422832473
0,tt0420293,3,122.0,37514,17,7,0,53,1885,510,4,7,2015,17,8289,132157,11665,1034681,52442,229482,-1,0.0
